"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"MEF2A" 7.65327538320381 7.46179624917722 7.34146465058917 7.23213689152827 7.66195024633934 7.46218897447968 7.16742112545389 7.14906630133479 7.46671642945695 7.10045730404533 7.57205545633127 7.62116708702961 7.67143007131363 7.65636487650178 7.53471004706694 7.58457031259938 7.44871373330224 7.58298863119921 7.54461817173164 7.21643352890192 7.54504765244793 7.66571609459237 7.53471004706694 7.59585948336918 7.37233797312706 7.50235652765923 7.20211010132349 7.56385034688828 7.50952118685323 7.3078249436674 7.58688390953821 7.6503301447565 7.3886751441373 7.52430548507401 7.81968203626775 7.74312702317712 7.6632211210088 7.67021198131282 7.60398458397004 7.29118752854019
"MEF2C" 7.11481465841756 7.39241252775214 7.53381852811779 7.44262764905661 7.64297706737251 7.3510879029772 7.32989535829803 7.08374899125436 7.28843535221637 7.2284848737776 7.41225111263639 7.40191905186147 7.51937024476863 7.58828965425725 7.37270572491507 7.54141942930723 7.55596208013413 7.42923039570873 7.51894394252699 6.93892976287233 7.57973544335659 8.06752162832278 7.21453148172529 7.25215033525668 7.38551412362817 7.11481465841756 7.18161203805696 6.92819680109113 7.55030217303454 7.24341870823684 7.00898418968758 7.1020987634372 7.28137553084038 7.30261406496675 7.63378127911229 7.11303626691267 7.29722034809244 7.29427709049212 7.43435353743575 7.99763694253423
"MEF2D" 7.6878489852663 7.67281304302121 7.67143007131363 7.55550698561651 8.18389779367479 7.59528687985096 7.1361155384998 7.61163018656722 7.94779170079842 7.04728003481854 7.66013520655446 7.64618295818856 7.76490119774624 7.70144233167431 7.59767148861195 7.67281304302121 7.60869617961224 7.66886188416749 7.76381148429011 7.86040612509904 7.70054779034018 7.63755072402857 7.50189033584945 7.54748830517781 7.3474162385537 7.61281691198445 7.14824468379531 7.78684410838957 7.46708281271088 7.7135752925398 7.73590179199925 7.67622838856703 7.77644920242349 7.68215081712466 7.6188116373068 7.55207293614988 7.53425321969541 7.74966899612667 7.58205632290319 7.14906630133479
"MEP1B" 7.97321427261252 7.58205632290319 7.67622838856703 7.85422091619002 7.67082498907486 7.75048911739728 7.72444915260056 7.80182935749726 7.44300915971637 7.61717695260184 7.82403931521935 7.82507859500952 7.89295065338315 7.79510055906988 7.76103958639454 7.88322756956255 7.766831065952 7.7325531010532 7.81866263346304 7.85422091619002 7.97538006864718 7.76286754460933 7.65771904009753 7.78222058692462 7.40302081156405 7.90005562071409 7.28601355390727 7.98673080113348 7.76196623627541 8.09876748016124 7.66013520655446 7.57739517846539 7.26924301830865 7.71199928081104 7.90448659681021 7.73590179199925 7.82507859500952 7.71433283805101 7.75487174524446 6.57033600334127
"MEPE" 6.97976093375202 6.94866426673635 7.28071120226091 7.29118752854019 7.42957768488312 6.89725015161391 7.00960470291537 6.99794070111844 6.75850295934823 7.12361068876012 7.2212153395365 7.1789240889008 7.53332412156211 7.71281322036535 7.01292168176747 7.63546133846018 7.45651767341938 6.85921813647244 7.48328565862721 7.09062919336189 7.36260612691718 7.78684410838957 7.08281506419319 7.16206006567507 7.37834359828044 7.22548079738936 7.26323332234017 6.98841473022824 7.37165341344066 7.05615464351952 7.00541295242913 7.02511933217008 7.00590283002812 6.83804520687089 7.49980839494656 6.59049739740344 7.07659207033533 6.96815126072505 6.73027868505518 6.91836884984926
"MERTK" 7.80792553924476 7.70775798916301 7.48470917746823 7.81423015485057 7.82719647533114 7.72758733780617 7.49597343975253 7.64852342825918 7.73173909943868 7.32073803448527 7.69669337536556 7.74402420158714 7.64674112832018 7.94062541130337 7.7850808749877 7.7325531010532 7.79613146101349 7.78314520656755 7.82403931521935 7.94942895795733 7.94446375420169 7.33689979495145 7.6676068290205 7.69818538038834 7.36682218690586 7.80687656302899 7.29363479644159 7.82297553814523 7.77373069252374 7.65947185731207 7.84562454339176 7.74651307328859 7.89439018648192 7.64618295818856 8.07292302142858 7.85795566957723 7.8886694188402 7.90761911313529 7.86887647320428 7.00770316791566
"MFNG" 7.93209579855137 7.46671642945695 7.80182935749726 7.73744829155921 7.49373235560725 7.46298806516678 7.55550698561651 7.6503301447565 7.26861676826958 7.28885812989066 7.7583339854928 7.65833704978257 7.73744829155921 7.74572892432156 7.68472395732246 7.73095488075366 7.44262764905661 7.62417332924071 7.68703103043486 7.74235622646958 7.80182935749726 8.65480454642697 7.64618295818856 7.49844586619453 7.19181496167886 7.68292022406114 7.23756160336708 7.7399161791186 7.9338467630496 7.91220747044599 7.73095488075366 7.35008824458614 7.52912588959243 7.69276349876406 7.91220747044599 7.58109636887132 7.76196623627541 7.67950960597576 7.55383935095359 6.87176973280124
"MGEA5" 6.64088481161071 7.1124268809991 6.92645689343561 7.17294825301281 6.672400008052 6.84482504801559 6.69716267491557 6.85036668824626 6.30322538141183 7.00240687681402 6.97942243939105 6.76037169842054 6.68494814213313 7.04164416209432 6.92403857872698 6.91441852775967 6.9256740822334 6.91086633220697 6.93571864419279 7.39135109584217 6.79428791549716 6.69276343394999 6.88837945044923 6.54477209439888 6.63138353315372 7.06417269171189 7.60803289328163 7.26824837293594 6.5060041635921 7.01640667852098 7.04034961728814 6.97845280798008 7.0667778013232 6.74698110407393 6.6673144388195 6.81812979833042 6.71001140134733 6.79795702835864 6.94746668203149 7.73502571744449
"MGLL" 6.8879578809999 7.48000283361582 7.61357043739316 7.72214028779592 7.13181333436676 7.3348646292387 7.35970433398553 7.42572526357483 7.16949892449381 7.50590807558627 7.23094482800817 7.13444851849634 7.33689979495145 7.59767148861195 7.25125953363477 7.29226617325961 7.51348691945993 7.22879132303718 7.53471004706694 7.4186663406304 7.3401532011079 7.14657253935553 7.44336321000082 7.00335210620274 7.12571076043492 7.50771339648091 7.70387280536159 7.55247179343135 7.3951095691779 7.28986859256173 7.45613271013242 7.49980839494656 7.61941596534172 7.32197997313235 7.0027478690029 7.29261354946888 7.26323332234017 7.15372778416202 7.19471723971363 7.74154772652686
"MGMT" 7.40951180942841 6.90883061879363 6.7277880753385 6.9453328785743 7.33586240633776 6.90765550946171 7.04283210281366 7.16885639354887 6.79217202051338 6.91404781467393 7.03851349691975 6.84751653796517 6.80372260103613 6.91163915472005 7.07173068803457 7.24061937969939 7.12148027812798 6.8956892733471 7.12481368704344 7.37688481298646 7.27599101524974 6.95037895782122 6.8023074818006 7.27570781002903 7.31751141686912 7.02637682010984 7.20392712271504 7.17538401781694 6.80175185627841 7.29589738948788 6.86010680848243 6.80845189972306 6.79855316476978 6.93772342055852 7.64914255092324 7.23254960905243 7.19058929584438 7.04562852756931 7.05458794942616 7.148491166068
"MGST1" 7.00730164353635 7.58064305563175 7.4522889240885 7.50900665960318 7.27377377838968 7.35419943225384 7.12361068876012 7.00730164353635 6.96844675081409 7.14798254947763 6.84797764786998 6.7990641401783 6.91334560293007 6.99164706949486 7.13645715247909 7.0296283006247 7.21816791342966 7.22392488039358 7.2167124318294 7.07693848543787 7.08403504301549 7.14824468379531 7.41508638232843 7.00399727454623 7.05705147428261 7.21923387945108 7.53763776535412 7.40668883723856 7.33357975029401 7.35516025391821 7.36032321835035 7.32605941855818 7.3555107518107 7.23494410443479 7.01577034092912 6.97344051234369 6.99467623065964 7.12031732496933 7.33128554789972 8.11981090936212
"MGST2" 6.52803342285529 7.3375582057333 7.03031514244682 7.00097966039727 6.79480414823493 6.39308212556683 6.68971439185022 6.45773616936397 6.61437026881416 6.74641677889357 6.6217213969741 6.63992555133199 6.8345165639838 6.84706733592889 6.68656466486289 6.77063588475705 6.90029867085179 6.70862059103056 6.93926133679711 7.02637682010984 6.9017857332485 6.8070224107682 7.03918922074639 6.76539039468881 6.73660545577022 6.78933337076133 7.39924466463102 7.23064926249695 6.79107018680289 7.46337177930602 7.25542918019105 7.23180711801842 6.82152492041069 6.82957060410183 6.6517502733612 6.62066713155079 6.31072088979864 6.4666242878595 6.8701373989028 7.48292110323868
"MGST3" 7.42957768488312 7.575466855984 7.41361687890716 7.49597343975253 6.7028905567293 7.03327419016605 7.17538401781694 7.41758706036585 6.69640153645177 7.42022335539927 7.4888528118465 7.33517045718943 7.34649887918076 7.24025027937533 7.47438258131066 7.14514520561541 7.23213689152827 7.59042837846247 7.46995147086358 7.5569419452915 7.16949892449381 7.04919489615975 7.36812779993441 7.21091837317942 7.06996872013549 7.54009893806502 7.41225111263639 7.58504274227541 7.52061873043239 7.69067808267141 7.45112051513068 7.46518487060512 7.39728701144459 7.57304596955039 7.0292493156207 7.51799860963676 7.40117962833176 7.42288272437449 7.37339481683238 8.56872396745406
"MINPP1" 7.08616597725586 7.39551338949503 6.78132950398883 7.10632623635934 6.92140937751304 6.89256388809833 6.98401414435319 6.99407274914319 6.56536574273286 7.15254230241753 6.75563225223823 6.53257049556878 6.64997007088835 6.8345165639838 6.97402470123762 6.82152492041069 6.8801385221174 6.86572138316906 6.93498107877656 7.25367254302834 6.93732995110239 6.69423531238325 7.09261463148087 6.81160167891193 6.8384908742178 6.93772342055852 7.30754851755908 7.18334983673731 6.28238835892487 7.26146360873078 7.19359073629693 7.15540842064849 6.95775895086937 7.00097966039727 6.59157991169694 7.04667466760604 6.99253185171661 7.08814120758866 7.2390465363508 7.42064753795805
"MITF" 8.14585828898134 8.01905864269976 8.35192689697944 8.30281641841226 8.24986505355781 7.9180422202944 8.20792745770382 8.06752162832278 8.10446692360442 7.64376268738822 8.02810487292764 8.15381023593612 8.24496711180388 8.23990029452855 8.01905864269976 8.26368462452193 8.2978854947268 7.98480598205979 8.11981090936212 8.28780643809092 7.99525479838914 8.60639524033538 8.24986505355781 7.59992588058192 7.24981507421125 7.7840344358399 7.17588377382327 7.80491921220721 7.87317586921355 7.95294831683697 8.09876748016124 8.01441152080669 7.99298096054851 7.55163535804301 8.18765140688095 7.90448659681021 7.91069783391635 7.90144264234395 7.83403998738107 7.40405798037351
"MKL1" 7.65514641422944 7.24061937969939 7.06359918680812 7.12423921939331 7.17393811777184 7.65086213350818 7.89295065338315 7.66253279600064 7.34180091981861 7.71753563210418 7.41256354800087 7.43144377402925 7.43326638185737 7.56385034688828 6.55392077087917 6.33052038822428 6.1829721928459 6.28696906813198 6.24704330817103 7.7583339854928 7.37445203384213 7.09812231881514 7.39207530105188 7.12002627451511 7.15056407411684 7.41544157633044 7.22521986808073 7.44647134738246 7.42178721064564 7.47554791153298 7.62663239557819 7.48968139230247 7.45770693026506 7.3518789249167 7.3510879029772 7.35318466717982 7.43547805287184 7.39623613218297 7.50189033584945 7.29226617325961
"MKL2" 7.38833026442234 6.83980184872491 6.68250854003848 6.69124305289821 6.81256390984248 7.11335980499281 7.63755072402857 7.52608645345253 6.92177606852707 7.69134796463571 6.7028905567293 6.77240290410417 6.7990641401783 7.11271964605171 5.82440520536062 4.95021624465296 6.17696780823276 5.63994177175512 6.28696906813198 7.28601355390727 7.23600872377785 7.37165341344066 6.90883061879363 6.80326172197232 6.81681425905189 7.38833026442234 7.15740067530748 7.04667466760604 7.16400536028016 7.25749738920458 7.1009993275611 7.03293532624528 6.95451233892344 6.98109655650918 6.91575113702736 6.85623716892077 6.8995935973132 6.97707399475754 7.12544548002631 6.90392523005605
"MKNK1" 7.68703103043486 7.63378127911229 7.16885639354887 7.17789418321913 7.82831103978177 7.65392640835892 7.07507153838121 7.33296499228954 7.79741623803138 7.02045816896329 7.68862649380747 7.7399161791186 7.6199758921236 7.49206532147686 7.58407992065135 7.44482903918977 7.30349716500384 7.63022568053879 7.46832176178131 7.58298863119921 7.45820097812139 7.0612595889905 7.53840762366437 7.25848774855093 7.24760722794686 7.18186095649759 7.0667778013232 7.18133260137346 7.44756520834833 7.59935022868196 7.47801910001953 7.36812779993441 7.23408295820802 7.51487796467245 7.68350298489346 7.52476972842048 7.53011850708153 7.5662421648556 7.44404454872681 7.3951095691779
"MKNK2" 7.3319292655226 6.96774005817746 6.3842591619081 6.61540255250067 7.39656240564887 7.21749808046715 7.0812707933186 7.04629759581872 7.3375582057333 7.03535229647877 7.27964439445988 7.40627796796557 7.21278802930272 7.16499825318308 7.15397857114921 7.21006806456386 7.01255076124666 7.2667068023134 7.10870412229137 6.92448598439474 6.78657037405118 6.86837026473 7.18888233747309 7.07779255538197 7.21985476782966 6.72294410072025 7.10129041199846 6.93772342055852 7.13559085624754 7.14427841382263 7.0525668611523 7.05676948598267 7.09515104055907 7.22574109025305 7.00639333807898 7.31395623075325 7.1457105497611 7.29871946828401 7.20392712271504 7.91663588520491
"MLH1" 7.40302081156405 7.40440025899667 7.20564992670081 7.28009006659125 7.33718304198472 7.45651767341938 7.46424204012511 7.54551299985659 7.49465869986895 7.3886751441373 7.30725341773454 7.26765151969724 7.19215777690355 7.01139203389196 7.38384423625008 7.38189447821122 7.23374639874306 7.33097072182428 7.46373467917915 7.0167031242672 6.97942243939105 7.33920912489057 7.55834141500111 7.37941270691734 7.39207530105188 7.05764371260372 7.3606961236489 7.23494410443479 7.35484060417404 7.4843371049749 7.20512094006668 7.39728701144459 7.31976142873058 7.46518487060512 7.28843535221637 7.40742317152607 7.48148025282913 7.44404454872681 7.16206006567507 7.60103811808241
"MLLT4" 7.40703380214426 7.10925581219791 7.13360575609653 7.10897359171175 7.15112192182659 7.1350547955236 7.38115404443657 7.39431830543956 7.21816791342966 7.54551299985659 7.36367780203637 7.49724841270718 7.40157251961895 7.22392488039358 7.25480987683094 7.18214121696159 7.16009122442219 7.27633905124353 7.27256647765004 7.14123761052657 7.05065276053105 7.24219116531117 7.14456290047588 7.24154055004504 7.36581350592781 7.06359918680812 7.31573328085796 7.24061937969939 6.83549332125641 7.38077968351102 7.05645798343846 7.10312704040906 6.90844309139598 7.09547722426099 7.35897465534107 7.31779387563257 7.25043506107793 7.17674848672871 6.8956892733471 7.0020073980272
"MLST8" 7.14194173639549 7.22151896977746 7.39431830543956 7.24533025435696 7.44722482424464 7.33296499228954 7.15740067530748 7.17701217582347 7.42471185831359 7.40036669574889 7.09427680111936 7.0106586801505 7.30380568607271 7.30380568607271 7.21643352890192 7.57739517846539 7.27689567096422 7.24341870823684 7.49895249532166 6.6517502733612 7.58881160658217 7.37478751054476 7.53926468975154 7.2297500012254 7.40372892426406 6.96984615820711 7.22428059227275 7.09401693789431 7.46067430818498 6.91958735797407 7.14746083920377 7.35702373714153 7.58781496102899 7.08710247811104 7.21340177066775 7.12423921939331 7.08518274100977 7.1433922524931 7.01640667852098 7.49206532147686
"MMP1" 8.02810487292764 7.60693420629348 7.73173909943868 7.59935022868196 7.41225111263639 7.83403998738107 7.80391802356605 7.77179761169179 7.65327538320381 7.59585948336918 7.77373069252374 7.91963287940667 7.68613591822328 7.48727117019021 7.14224775471791 6.75563225223823 6.41930374281691 7.22488858724623 6.60799449406052 8.02571564927259 7.65833704978257 7.76103958639454 7.46958119748138 7.24696462754899 7.09812231881514 8.76996198405319 7.14999305061175 8.64644864942002 7.76286754460933 9.08992695468456 7.87598249630445 7.79280367611444 7.62963448791555 7.7840344358399 7.89858696582177 7.94779170079842 7.77074423398194 7.79077537493973 7.87317586921355 7.25243922522339
"MMP10" 7.18860013383871 7.09062919336189 6.95108499036039 7.05580030644911 6.74176712093603 7.07199736721683 7.47111206326904 7.39728701144459 7.10689446282479 7.77279624680378 6.79583642043692 6.80014678020469 6.82488309384223 6.71683828570331 5.5995882428012 6.035411235223 5.78175245723352 5.02945966961328 5.91771824150355 7.38230048973939 6.98554461511136 7.43477499918382 7.16061368569596 6.81494559259745 7.00464182781453 7.42471185831359 7.07659207033533 7.06009791641414 7.06875142721251 7.28497070892653 7.21217502766629 7.2955917140698 7.16368117193941 6.95388640244537 6.89053952143146 6.91005932683249 6.93498107877656 6.94746668203149 6.94796234422409 6.57033600334127
